date,brand,group,plastic,category,location,count
2022-09-07,Mylan,Viatris,HDPE/PP,Medical Container,Golf Course,0
2022-09-07,NTSU,Mr Snuff,HDPE/PP,Tobacco,Golf Course,160
2022-09-07,Oh So Heavenly,wipro,HDPE/PP,Skin/Hair Products,Golf Course,2
2022-09-07,Yogi Sip,danone,HDPE/PP,Milk,Golf Course,3
2022-09-07,alpro,danone,HDPE/PP,Milk,Golf Course,1
2022-09-07,Inkomazi,danone,HDPE/PP,Milk,Golf Course,0
2022-09-07,NutriDay,danone,HDPE/PP,Milk,Golf Course,0
2022-09-07,Spring Meadow Dairy Farm,Spring Meadow Dairy Farm,PET,Milk,Golf Course,2
2022-09-07,NA,Spring Meadow Dairy Farm,HDPE/PP,Milk,Golf Course,1
2022-09-07,Crystal Valley,Crystal Valley,HDPE/PP,Milk,Golf Course,0
2022-09-07,MAZ,MAZ,PET,Juices,Golf Course,0
2022-09-07,Wild Island,Wild Island,PET,Juices,Golf Course,0
2022-09-07,Save Water,Save Water,PET,Water,Golf Course,0
2022-09-07,Pot 'o' Gold,Pot 'o' Gold,PET,Food Container/Packaging,Golf Course,0
2022-09-07,Diamond Perlé,Diamond Perlé,PET,Water,Golf Course,0
2022-09-07,Cappy,Coca Cola Beverages South Africa,PET,Juices,Golf Course,0
2022-09-07,Bramley,Bramley,PET,Juices,Golf Course,3
2022-09-07,Bramley,Bramley,HDPE/PP,Food Container/Packaging,Golf Course,0
2022-09-07,Still Thirsti,Still Thirsti,PET,Water,Golf Course,0
2022-09-07,Large Gas Containers,Miscellaneous,HDPE/PP,Container,Golf Course,0
2022-09-07,Jabulani,Amasi,HDPE/PP,Milk,Golf Course,0
2022-09-07,Gandour,OTHER,HDPE/PP,Food Container/Packaging,Golf Course,0
2022-09-07,AVON,OTHER,HDPE/PP,Skin/Hair Products,Golf Course,0
2022-09-07,Caro Light,OTHER,HDPE/PP,Skin/Hair Products,Golf Course,0
2022-09-07,Mitchum,OTHER,HDPE/PP,Deodorant,Golf Course,0
2022-09-07,Garnier,OTHER,HDPE/PP,Skin/Hair Products,Golf Course,0
2022-09-07,Skin Clinic,OTHER,HDPE/PP,Skin/Hair Products,Golf Course,4
2022-09-07,Hetero Drugs South Africa,OTHER,HDPE/PP,Medical Container,Golf Course,0
2022-09-07,Cipla,OTHER,HDPE/PP,Medical Container,Golf Course,0
2022-09-07,MPACT,OTHER,HDPE/PP,Container,Golf Course,5
2022-09-07,mondi,OTHER,HDPE/PP,Container,Golf Course,4
2022-09-07,Dettol,OTHER,PET,Skin/Hair Products,Golf Course,3
2022-09-07,Nestlé,OTHER,HDPE/PP,Food Container/Packaging,Golf Course,1
2022-09-07,Johnson's,OTHER,PET,Medical Container,Golf Course,2
2022-09-07,Sir Fruit,OTHER,PET,Juices,Golf Course,1
2022-09-07,Lucozade,OTHER,PET,Soda,Golf Course,0
2022-09-07,Wimpy,OTHER,HDPE/PP,Food Container/Packaging,Golf Course,0
2022-09-07,Check Value Sun Oil,OTHER,PET,Sunflower Oil,Golf Course,0
2022-09-07,Check Value Washing,OTHER,PET,Cleaning Product,Golf Course,0
2022-09-07,Check Value,OTHER,HDPE/PP,Food Container/Packaging,Golf Course,0
2022-09-07,Twizza,OTHER,PET,Soda,Golf Course,1
2022-09-07,Spar,OTHER,HDPE/PP,Food Container/Packaging,Golf Course,1
2022-09-07,We are AQUA,OTHER,PET,Water,Golf Course,0
2022-09-07,One-Juice,OTHER,PET,Juices,Golf Course,0
2022-09-07,Indlovu,OTHER,PET,Alcohol,Golf Course,0
2022-09-07,Safola,OTHER,PET,Sunflower Oil,Golf Course,0
2022-09-07,Clicks,OTHER,PET,Skin/Hair Products,Golf Course,0
2022-09-07,Sunola,OTHER,PET,Sunflower Oil,Golf Course,0
2022-09-07,Rider's Vodka,OTHER,PET,Alcohol,Golf Course,0
2022-09-07,Volutrip,OTHER,HDPE/PP,Medical Container,Golf Course,0
2022-09-07,Swiss Yoghurt,OTHER,HDPE/PP,Food Container/Packaging,Golf Course,0
2022-09-07,Lancewood,OTHER,HDPE/PP,Food Container/Packaging,Golf Course,0
2022-09-07,Pick n Pay,OTHER,HDPE/PP,Food Container/Packaging,Golf Course,0
2022-09-07,Dairymaid,OTHER,HDPE/PP,Milk,Golf Course,0
2022-09-07,Castrol,OTHER,HDPE/PP,Container,Golf Course,0
2022-09-07,Rainbow,OTHER,HDPE/PP,Container,Golf Course,0
2022-09-07,Plascon,OTHER,HDPE/PP,Bucket,Golf Course,0
2022-09-07,Revlon,OTHER,HDPE/PP,Skin/Hair Products,Golf Course,0
2022-09-07,shell,OTHER,HDPE/PP,Container,Golf Course,0
2022-09-07,Natural flow,OTHER,HDPE/PP,Food Container/Packaging,Golf Course,0
2022-09-07,Safripol,OTHER,PET,Container,Golf Course,0
2022-09-07,Smartshake,OTHER,PET,Milk,Golf Course,1.5
2022-09-07,shalina,OTHER,PET,Medical Container,Golf Course,1.5
2022-09-07,justine,OTHER,PET,Skin/Hair Products,Golf Course,1.5
2022-09-07,purple,OTHER,PET,Soda,Golf Course,1.5
2022-09-07,minnies,OTHER,PET,Food Container/Packaging,Golf Course,1.5
2022-09-07,three ships,OTHER,PET,Alcohol,Golf Course,1.5
2022-09-07,fruletta,OTHER,PET,Juices,Golf Course,1.5
2022-09-07,Ubuhle,OTHER,PET,Skin/Hair Products,Golf Course,1.5
2022-09-07,pritt,OTHER,HDPE/PP,Unidentifiable,Golf Course,1.5
2022-09-07,soul mate,OTHER,HDPE/PP,Skin/Hair Products,Golf Course,1.5
2022-09-07,inveroche,OTHER,HDPE/PP,Alcohol,Golf Course,1.5
2022-09-07,inova,OTHER,HDPE/PP,Medical Container,Golf Course,1.5
2022-09-07,right on,OTHER,HDPE/PP,Unidentifiable,Golf Course,1.5
2022-09-07,Inecto,OTHER,HDPE/PP,Skin/Hair Products,Golf Course,1.5
2022-09-07,vivilite,OTHER,HDPE/PP,Unidentifiable,Golf Course,1.5
2022-09-07,Cipla,OTHER,HDPE/PP,Medical Container,Golf Course,1.5
2022-09-07,Bio Claire,OTHER,HDPE/PP,Skin/Hair Products,Golf Course,1.5
2022-09-07,pharma pac,OTHER,HDPE/PP,Medical Container,Golf Course,1.5
2022-09-07,Swankie,OTHER,HDPE/PP,Skin/Hair Products,Golf Course,1.5
2022-09-07,Gandour,OTHER,HDPE/PP,Skin/Hair Products,Golf Course,1.5
2022-09-07,AVON,OTHER,HDPE/PP,Skin/Hair Products,Golf Course,1.5
2022-09-07,Bostik,OTHER,HDPE/PP,Unidentifiable,Golf Course,1.5
2022-09-07,Astrol,OTHER,HDPE/PP,Food Container/Packaging,Golf Course,1.5
2022-09-07,the immune doctor,OTHER,HDPE/PP,Medical Container,Golf Course,1.5
2022-09-07,hairglo,OTHER,HDPE/PP,Skin/Hair Products,Golf Course,1.5
2022-09-07,sorbet,OTHER,HDPE/PP,Skin/Hair Products,Golf Course,1.5
2022-09-07,blue ice,OTHER,HDPE/PP,Unidentifiable,Golf Course,1.5
2022-09-07,jonny walker,OTHER,HDPE/PP,Alcohol,Golf Course,1.5
2022-09-07,scala,OTHER,HDPE/PP,Medical Container,Golf Course,1.5
2022-09-07,bco,OTHER,HDPE/PP,Medical Container,Golf Course,1.5
2022-09-07,Jik,OTHER,HDPE/PP,Cleaning Product,Golf Course,1.5
2022-09-07,amla oil,OTHER,HDPE/PP,Skin/Hair Products,Golf Course,1.5
2022-09-07,Bodicare,OTHER,HDPE/PP,Food Container/Packaging,Golf Course,1.5
2022-09-07,IMC,OTHER,HDPE/PP,Unidentifiable,Golf Course,1.5
2022-09-07,Brunel,OTHER,HDPE/PP,Medical Container,Golf Course,1.5
2022-09-07,Viking,OTHER,HDPE/PP,Container,Golf Course,1.5
2022-09-07,Hunger,OTHER,HDPE/PP,Unidentifiable,Golf Course,1.5
2022-09-07,Black Chic,OTHER,HDPE/PP,Skin/Hair Products,Golf Course,1.5
2022-09-07,Subaru,OTHER,HDPE/PP,Container,Golf Course,1.5
2022-09-07,Farm Gold,OTHER,HDPE/PP,Food Container/Packaging,Golf Course,1.5
2022-09-07,Moss,OTHER,HDPE/PP,Unidentifiable,Golf Course,1.5
2022-09-07,Austral,OTHER,HDPE/PP,Unidentifiable,Golf Course,1.5
2022-09-07,Neolife Shake,OTHER,HDPE/PP,Food Container/Packaging,Golf Course,1.5
2022-09-07,Mist alba,OTHER,HDPE/PP,Medical Container,Golf Course,1.5
2022-09-15,Coca Cola Beverages South Africa,Coca Cola Beverages South Africa,PET,Soda,Beach-wood,248
2022-09-15,Twist,Coca Cola Beverages South Africa,PET,Soda,Beach-wood,19
2022-09-15,Stoney,Coca Cola Beverages South Africa,PET,Soda,Beach-wood,19
2022-09-15,Sprite,Coca Cola Beverages South Africa,PET,Soda,Beach-wood,16
2022-09-15,Powerade,Coca Cola Beverages South Africa,PET,Soda,Beach-wood,5
2022-09-15,Fanta,Coca Cola Beverages South Africa,PET,Soda,Beach-wood,26
2022-09-15,bonaqua,Coca Cola Beverages South Africa,PET,Water,Beach-wood,0
2022-09-15,Spar-Letta,Coca Cola Beverages South Africa,PET,Water,Beach-wood,21
2022-09-15,Valpré Spring Water,Coca Cola Beverages South Africa,PET,Water,Beach-wood,0
2022-09-15,Schweppes,Coca Cola Beverages South Africa,PET,Soda,Beach-wood,0
2022-09-15,Cooee,Bevco - The Beverage Company,PET,Soda,Beach-wood,37
2022-09-15,Pepsi,Bevco - The Beverage Company,PET,Soda,Beach-wood,4
2022-09-15,aQuellé,Ekhamanzi Springs,PET,Water,Beach-wood,51
2022-09-15,Sunfoil,Willowton Group,PET,Sunflower Oil,Beach-wood,4
2022-09-15,Sunshine D,Willowton Group,PET,Food Container/Packaging,Beach-wood,0
2022-09-15,d'Lite,Willowton Group,PET,Sunflower Oil,Beach-wood,0
2022-09-15,d'Lite,Willowton Group,HDPE/PP,Food Container/Packaging,Beach-wood,0
2022-09-15,Smirnoff,Smirnoff,PET,Alcohol,Beach-wood,0
2022-09-15,NOLA,RCL Foods,PET,Food Container/Packaging,Beach-wood,0
2022-09-15,NOLA,RCL Foods,HDPE/PP,Food Container/Packaging,Beach-wood,0
2022-09-15,YUM YUM,RCL Foods,PET,Food Container/Packaging,Beach-wood,0
2022-09-15,YUM YUM,RCL Foods,HDPE/PP,Food Container/Packaging,Beach-wood,0
2022-09-15,Number 1,RCL Foods,HDPE/PP,Food Container/Packaging,Beach-wood,0
2022-09-15,PIEMAN'S,RCL Foods,PET,Food Container/Packaging,Beach-wood,0
2022-09-15,Checker's House Brand,Checker's,PET,Sunflower Oil,Beach-wood,0
2022-09-15,Checker's House Brand,Checker's,HDPE/PP,Food Container/Packaging,Beach-wood,0
2022-09-15,Gentle Magic,Gentle Magic,PET,Skin/Hair Products,Beach-wood,0
2022-09-15,Woolworths Food,Woolworths,PET,Juices,Beach-wood,0
2022-09-15,Woolworths Food,Woolworths,HDPE/PP,Food Container/Packaging,Beach-wood,0
2022-09-15,UnID Water,unidentifiable,PET,Water,Beach-wood,8
2022-09-15,UnID Oils,unidentifiable,PET,Sunflower Oil,Beach-wood,1
2022-09-15,PET,unidentifiable,PET,Container,Beach-wood,9
2022-09-15,UnID Medical,unidentifiable,HDPE/PP,Medical Container,Beach-wood,0
2022-09-15,DEO,DEO,HDPE/PP,Deodorant,Beach-wood,0
2022-09-15,Containers,Containers,HDPE/PP,Container,Beach-wood,0
2022-09-15,Buckets,Buckets,HDPE/PP,Bucket,Beach-wood,0
2022-09-15,OTHER,OTHER,HDPE/PP,Unidentifiable,Beach-wood,0
2022-09-15,Clover,Clover Industries LTD,PET,Juices,Beach-wood,12
2022-09-15,Clover,Clover Industries LTD,HDPE/PP,Milk,Beach-wood,0
2022-09-15,Tropika,Clover Industries LTD,PET,Juices,Beach-wood,0
2022-09-15,Tropika,Clover Industries LTD,HDPE/PP,Juices,Beach-wood,0
2022-09-15,Super M,Clover Industries LTD,HDPE,Milk,Beach-wood,0
2022-09-15,Quali,Clover Industries LTD,PET,Juices,Beach-wood,0
2022-09-15,Quali,Clover Industries LTD,HDPE/PP,Juices,Beach-wood,0
2022-09-15,Aquartz,Clover Industries LTD,PET,Water,Beach-wood,0
2022-09-15,Sip Up,Clover Industries LTD,HDPE,Milk,Beach-wood,0
2022-09-15,Go Nuts,Clover Industries LTD,HDPE,Food Container/Packaging,Beach-wood,0
2022-09-15,Daly's,Pioneer Foods,PET,Juices,Beach-wood,0
2022-09-15,Ceres,Pioneer Foods,NA,Juices,Beach-wood,0
2022-09-15,OROS,Tiger Brands,PET,Juices,Beach-wood,0
2022-09-15,Dolly Varden,Tiger Brands,PET,Skin/Hair Products,Beach-wood,0
2022-09-15,Dolly Varden,Tiger Brands,HDPE/PP,Skin/Hair Products,Beach-wood,0
2022-09-15,Hall's,Tiger Brands,PET,Juices,Beach-wood,0
2022-09-15,Energade,Tiger Brands,PET,Soda,Beach-wood,33
2022-09-15,Ingram's (The Skin Doctor),Tiger Brands,HDPE/PP,Skin/Hair Products,Beach-wood,0
2022-09-15,IJUBA,United National Breweries PTY LTD,HDPE/PP,Alcohol,Beach-wood,0
2022-09-15,Knorr,Unilever,HDPE/PP,Food Container/Packaging,Beach-wood,0
2022-09-15,dawn,Unilever,HDPE/PP,Deodorant,Beach-wood,0
2022-09-15,Domestos,Unilever,HDPE/PP,Cleaning Product,Beach-wood,0
2022-09-15,Dove,Unilever,HDPE/PP,Deodorant,Beach-wood,0
2022-09-15,Handy Andy,Unilever,HDPE/PP,Cleaning Product,Beach-wood,0
2022-09-15,Ola,Unilever,HDPE/PP,Food Container/Packaging,Beach-wood,0
2022-09-15,Shield,Unilever,HDPE/PP,Deodorant,Beach-wood,0
2022-09-15,Vaseline,Unilever,HDPE/PP,Skin/Hair Products,Beach-wood,0
2022-09-15,Brut,Unilever,HDPE/PP,Deodorant,Beach-wood,0
2022-09-15,OMO,Unilever,HDPE/PP,Cleaning Product,Beach-wood,0
2022-09-15,Comfort,Unilever,HDPE/PP,Cleaning Product,Beach-wood,0
2022-09-15,Sunlight,Unilever,PET,Cleaning Product,Beach-wood,11
2022-09-15,Orange Grove,Orange Grove,PET,Juices,Beach-wood,0
2022-09-15,Orange Grove,Orange Grove,HDPE/PP,Milk,Beach-wood,0
2022-09-15,Flora,Siqolo Foods,HDPE/PP,Food Container/Packaging,Beach-wood,0
2022-09-15,Rama,Siqolo Foods,HDPE/PP,Food Container/Packaging,Beach-wood,0
2022-09-15,Stork,Siqolo Foods,HDPE/PP,Food Container/Packaging,Beach-wood,0
2022-09-15,Rondo,Siqolo Foods,HDPE/PP,Food Container/Packaging,Beach-wood,0
2022-09-15,Clere,Amka Products,HDPE/PP,Skin/Hair Products,Beach-wood,0
2022-09-15,Easy Waves,Amka Products,HDPE/PP,Skin/Hair Products,Beach-wood,0
2022-09-15,Playboy/Playgirl,Amka Products,HDPE/PP,Deodorant,Beach-wood,0
2022-09-15,Shower to Shower,Amka Products,HDPE/PP,Skin/Hair Products,Beach-wood,0
2022-09-15,Sta-Sof-Fro,Amka Products,HDPE/PP,Skin/Hair Products,Beach-wood,0
2022-09-15,Stylin',Amka Products,HDPE/PP,Skin/Hair Products,Beach-wood,0
2022-09-15,NIVEA,Beiersdorf,HDPE/PP,Skin/Hair Products,Beach-wood,0
2022-09-15,Top Class,Kwaden Group (imana foods),HDPE/PP,Food Container/Packaging,Beach-wood,0
2022-09-15,parmalat,Lactalis,HDPE/PP,Milk,Beach-wood,0
2022-09-15,Mylan,Viatris,HDPE/PP,Medical Container,Beach-wood,0
2022-09-15,NTSU,Mr Snuff,HDPE/PP,Tobacco,Beach-wood,0
2022-09-15,Oh So Heavenly,wipro,HDPE/PP,Skin/Hair Products,Beach-wood,0
2022-09-15,Yogi Sip,danone,HDPE/PP,Milk,Beach-wood,0
2022-09-15,alpro,danone,HDPE/PP,Milk,Beach-wood,0
2022-09-15,Inkomazi,danone,HDPE/PP,Milk,Beach-wood,0
2022-09-15,NutriDay,danone,HDPE/PP,Milk,Beach-wood,0
2022-09-15,Spring Meadow Dairy Farm,Spring Meadow Dairy Farm,PET,Milk,Beach-wood,0
2022-09-15,NA,Spring Meadow Dairy Farm,HDPE/PP,Milk,Beach-wood,2
2022-09-15,Crystal Valley,Crystal Valley,HDPE/PP,Milk,Beach-wood,0
2022-09-15,MAZ,MAZ,PET,Juices,Beach-wood,0
2022-09-15,Wild Island,Wild Island,PET,Juices,Beach-wood,0
2022-09-15,Save Water,Save Water,PET,Water,Beach-wood,0
2022-09-15,Pot 'o' Gold,Pot 'o' Gold,PET,Food Container/Packaging,Beach-wood,0
2022-09-15,Diamond Perlé,Diamond Perlé,PET,Water,Beach-wood,0
2022-09-15,Cappy,Coca Cola Beverages South Africa,PET,Juices,Beach-wood,2
2022-09-15,Bramley,Bramley,PET,Juices,Beach-wood,0
2022-09-15,Bramley,Bramley,HDPE/PP,Food Container/Packaging,Beach-wood,0
2022-09-15,Still Thirsti,Still Thirsti,PET,Water,Beach-wood,0
2022-09-15,Large Gas Containers,Miscellaneous,HDPE/PP,Container,Beach-wood,0
2022-09-15,Jabulani,Amasi,HDPE/PP,Milk,Beach-wood,0
2022-09-15,Gandour,OTHER,HDPE/PP,Food Container/Packaging,Beach-wood,0
2022-09-15,AVON,OTHER,HDPE/PP,Skin/Hair Products,Beach-wood,0
2022-09-15,Caro Light,OTHER,HDPE/PP,Skin/Hair Products,Beach-wood,0
2022-09-15,Mitchum,OTHER,HDPE/PP,Deodorant,Beach-wood,0
2022-09-15,Garnier,OTHER,HDPE/PP,Skin/Hair Products,Beach-wood,0
2022-09-15,Skin Clinic,OTHER,HDPE/PP,Skin/Hair Products,Beach-wood,0
2022-09-15,Hetero Drugs South Africa,OTHER,HDPE/PP,Medical Container,Beach-wood,0
2022-09-15,Cipla,OTHER,HDPE/PP,Medical Container,Beach-wood,0
2022-09-15,MPACT,OTHER,HDPE/PP,Container,Beach-wood,0
2022-09-15,mondi,OTHER,HDPE/PP,Container,Beach-wood,0
2022-09-15,Dettol,OTHER,PET,Skin/Hair Products,Beach-wood,0
2022-09-15,Nestlé,OTHER,HDPE/PP,Food Container/Packaging,Beach-wood,0
2022-09-15,Johnson's,OTHER,PET,Medical Container,Beach-wood,0
2022-09-15,Sir Fruit,OTHER,PET,Juices,Beach-wood,16
2022-09-15,Lucozade,OTHER,PET,Soda,Beach-wood,2
2022-09-15,Wimpy,OTHER,HDPE/PP,Food Container/Packaging,Beach-wood,0
2022-09-15,Check Value Sun Oil,OTHER,PET,Sunflower Oil,Beach-wood,0
2022-09-15,Check Value Washing,OTHER,PET,Cleaning Product,Beach-wood,0
2022-09-15,Check Value,OTHER,HDPE/PP,Food Container/Packaging,Beach-wood,0
2022-09-15,Twizza,OTHER,PET,Soda,Beach-wood,0
2022-09-15,Spar,OTHER,HDPE/PP,Food Container/Packaging,Beach-wood,1
2022-09-15,We are AQUA,OTHER,PET,Water,Beach-wood,11
2022-09-15,One-Juice,OTHER,PET,Juices,Beach-wood,5
2022-09-15,Indlovu,OTHER,PET,Alcohol,Beach-wood,0
2022-09-15,Safola,OTHER,PET,Sunflower Oil,Beach-wood,0
2022-09-15,Clicks,OTHER,PET,Skin/Hair Products,Beach-wood,0
2022-09-15,Sunola,OTHER,PET,Sunflower Oil,Beach-wood,0
2022-09-15,Rider's Vodka,OTHER,PET,Alcohol,Beach-wood,0
2022-09-15,Volutrip,OTHER,HDPE/PP,Medical Container,Beach-wood,0
2022-09-15,Swiss Yoghurt,OTHER,HDPE/PP,Food Container/Packaging,Beach-wood,0
2022-09-15,Lancewood,OTHER,HDPE/PP,Food Container/Packaging,Beach-wood,0
2022-09-15,Pick n Pay,OTHER,HDPE/PP,Food Container/Packaging,Beach-wood,0
2022-09-15,Dairymaid,OTHER,HDPE/PP,Milk,Beach-wood,0
2022-09-15,Castrol,OTHER,HDPE/PP,Container,Beach-wood,0
2022-09-15,Rainbow,OTHER,HDPE/PP,Container,Beach-wood,0
2022-09-15,Plascon,OTHER,HDPE/PP,Bucket,Beach-wood,0
2022-09-15,Revlon,OTHER,HDPE/PP,Skin/Hair Products,Beach-wood,0
2022-09-15,shell,OTHER,HDPE/PP,Container,Beach-wood,0
2022-09-15,Natural flow,OTHER,HDPE/PP,Food Container/Packaging,Beach-wood,0
2022-09-15,Safripol,OTHER,PET,Container,Beach-wood,0
2022-09-15,Helios,OTHER,PET,Sunflower Oil,Beach-wood,1.5
2022-09-15,Jumbo Brands,OTHER,PET,Juices,Beach-wood,1.5
2022-09-15,PnP,OTHER,PET,Food Container/Packaging,Beach-wood,1.5
2022-09-15,Simple Truth,OTHER,PET,Food Container/Packaging,Beach-wood,1.5
2022-09-15,Fairfield Dairy,OTHER,PET,Milk,Beach-wood,1.5
2022-09-15,Drink Prepared Still,OTHER,PET,Water,Beach-wood,1.5
2022-09-15,de novo,OTHER,PET,Water,Beach-wood,1.5
2022-09-15,Pure Refresh,OTHER,PET,Water,Beach-wood,1.5
2022-09-15,Mr. Orange,OTHER,PET,Juices,Beach-wood,1.5
2022-09-15,Sundale,OTHER,PET,Sunflower Oil,Beach-wood,1.5
2022-09-15,Save Mor,OTHER,PET,Water,Beach-wood,1.5
2022-09-15,Fresh Stop,OTHER,PET,Food Container/Packaging,Beach-wood,1.5
2022-09-15,Quick Shop & Co,OTHER,PET,Food Container/Packaging,Beach-wood,1.5
2022-09-15,bené,OTHER,PET,Water,Beach-wood,1.5
2022-09-15,Purified Water,OTHER,PET,Water,Beach-wood,1.5
2022-09-15,Sun Wild Coast,OTHER,PET,Water,Beach-wood,1.5
2022-09-15,IMPO,OTHER,PET,Skin/Hair Products,Beach-wood,1.5
2022-09-16,Coca Cola Beverages South Africa,Coca Cola Beverages South Africa,PET,Soda,Quarry Road,62
2022-09-16,Twist,Coca Cola Beverages South Africa,PET,Soda,Quarry Road,7
2022-09-16,Stoney,Coca Cola Beverages South Africa,PET,Soda,Quarry Road,4
2022-09-16,Sprite,Coca Cola Beverages South Africa,PET,Soda,Quarry Road,2
2022-09-16,Powerade,Coca Cola Beverages South Africa,PET,Soda,Quarry Road,7
2022-09-16,Fanta,Coca Cola Beverages South Africa,PET,Soda,Quarry Road,7
2022-09-16,bonaqua,Coca Cola Beverages South Africa,PET,Water,Quarry Road,3
2022-09-16,Spar-Letta,Coca Cola Beverages South Africa,PET,Water,Quarry Road,3
2022-09-16,Valpré Spring Water,Coca Cola Beverages South Africa,PET,Water,Quarry Road,1
2022-09-16,Schweppes,Coca Cola Beverages South Africa,PET,Soda,Quarry Road,1
2022-09-16,Cooee,Bevco - The Beverage Company,PET,Soda,Quarry Road,20
2022-09-16,Pepsi,Bevco - The Beverage Company,PET,Soda,Quarry Road,0
2022-09-16,aQuellé,Ekhamanzi Springs,PET,Water,Quarry Road,20
2022-09-16,Sunfoil,Willowton Group,PET,Sunflower Oil,Quarry Road,20
2022-09-16,Sunshine D,Willowton Group,PET,Food Container/Packaging,Quarry Road,0
2022-09-16,d'Lite,Willowton Group,PET,Sunflower Oil,Quarry Road,5
2022-09-16,d'Lite,Willowton Group,HDPE/PP,Food Container/Packaging,Quarry Road,2
2022-09-16,Smirnoff,Smirnoff,PET,Alcohol,Quarry Road,13
2022-09-16,NOLA,RCL Foods,PET,Food Container/Packaging,Quarry Road,7
2022-09-16,NOLA,RCL Foods,HDPE/PP,Food Container/Packaging,Quarry Road,0
2022-09-16,YUM YUM,RCL Foods,PET,Food Container/Packaging,Quarry Road,5
2022-09-16,YUM YUM,RCL Foods,HDPE/PP,Food Container/Packaging,Quarry Road,0
2022-09-16,Number 1,RCL Foods,HDPE/PP,Food Container/Packaging,Quarry Road,0
2022-09-16,PIEMAN'S,RCL Foods,PET,Food Container/Packaging,Quarry Road,0
2022-09-16,Checker's House Brand,Checker's,PET,Sunflower Oil,Quarry Road,3
2022-09-16,Checker's House Brand,Checker's,HDPE/PP,Food Container/Packaging,Quarry Road,2
2022-09-16,Gentle Magic,Gentle Magic,PET,Skin/Hair Products,Quarry Road,13
2022-09-16,Woolworths Food,Woolworths,PET,Juices,Quarry Road,2
2022-09-16,Woolworths Food,Woolworths,HDPE/PP,Food Container/Packaging,Quarry Road,0
2022-09-16,UnID Water,unidentifiable,PET,Water,Quarry Road,11
2022-09-16,UnID Oils,unidentifiable,PET,Sunflower Oil,Quarry Road,22
2022-09-16,PET,unidentifiable,PET,Container,Quarry Road,25
2022-09-16,UnID Medical,unidentifiable,HDPE/PP,Medical Container,Quarry Road,14
2022-09-16,DEO,DEO,HDPE/PP,Deodorant,Quarry Road,2
2022-09-16,Containers,Containers,HDPE/PP,Container,Quarry Road,0
2022-09-16,Buckets,Buckets,HDPE/PP,Bucket,Quarry Road,0
2022-09-16,OTHER,OTHER,HDPE/PP,Unidentifiable,Quarry Road,46
2022-09-16,Clover,Clover Industries LTD,PET,Juices,Quarry Road,2
2022-09-16,Clover,Clover Industries LTD,HDPE/PP,Milk,Quarry Road,32
2022-09-16,Tropika,Clover Industries LTD,PET,Juices,Quarry Road,0
2022-09-16,Tropika,Clover Industries LTD,HDPE/PP,Juices,Quarry Road,0
2022-09-16,Super M,Clover Industries LTD,HDPE,Milk,Quarry Road,0
2022-09-16,Quali,Clover Industries LTD,PET,Juices,Quarry Road,0
2022-09-16,Quali,Clover Industries LTD,HDPE/PP,Juices,Quarry Road,0
2022-09-16,Aquartz,Clover Industries LTD,PET,Water,Quarry Road,0
2022-09-16,Sip Up,Clover Industries LTD,HDPE,Milk,Quarry Road,0
2022-09-16,Go Nuts,Clover Industries LTD,HDPE,Food Container/Packaging,Quarry Road,0
2022-09-16,Daly's,Pioneer Foods,PET,Juices,Quarry Road,1
2022-09-16,Ceres,Pioneer Foods,NA,Juices,Quarry Road,0
2022-09-16,OROS,Tiger Brands,PET,Juices,Quarry Road,3
2022-09-16,Dolly Varden,Tiger Brands,PET,Skin/Hair Products,Quarry Road,1
2022-09-16,Dolly Varden,Tiger Brands,HDPE/PP,Skin/Hair Products,Quarry Road,0
2022-09-16,Hall's,Tiger Brands,PET,Juices,Quarry Road,0
2022-09-16,Energade,Tiger Brands,PET,Soda,Quarry Road,8
2022-09-16,Ingram's (The Skin Doctor),Tiger Brands,HDPE/PP,Skin/Hair Products,Quarry Road,1
2022-09-16,IJUBA,United National Breweries PTY LTD,HDPE/PP,Alcohol,Quarry Road,14
2022-09-16,Knorr,Unilever,HDPE/PP,Food Container/Packaging,Quarry Road,6
2022-09-16,dawn,Unilever,HDPE/PP,Deodorant,Quarry Road,3
2022-09-16,Domestos,Unilever,HDPE/PP,Cleaning Product,Quarry Road,2
2022-09-16,Dove,Unilever,HDPE/PP,Deodorant,Quarry Road,2
2022-09-16,Handy Andy,Unilever,HDPE/PP,Cleaning Product,Quarry Road,3
2022-09-16,Ola,Unilever,HDPE/PP,Food Container/Packaging,Quarry Road,2
2022-09-16,Shield,Unilever,HDPE/PP,Deodorant,Quarry Road,1
2022-09-16,Vaseline,Unilever,HDPE/PP,Skin/Hair Products,Quarry Road,12
2022-09-16,Brut,Unilever,HDPE/PP,Deodorant,Quarry Road,0
2022-09-16,OMO,Unilever,HDPE/PP,Cleaning Product,Quarry Road,2
2022-09-16,Comfort,Unilever,HDPE/PP,Cleaning Product,Quarry Road,2
2022-09-16,Sunlight,Unilever,PET,Cleaning Product,Quarry Road,3
2022-09-16,Orange Grove,Orange Grove,PET,Juices,Quarry Road,0
2022-09-16,Orange Grove,Orange Grove,HDPE/PP,Milk,Quarry Road,8
2022-09-16,Flora,Siqolo Foods,HDPE/PP,Food Container/Packaging,Quarry Road,0
2022-09-16,Rama,Siqolo Foods,HDPE/PP,Food Container/Packaging,Quarry Road,0
